[03:31:16.730] Saved model at iteration 0
[03:35:33.357] Saved model at iteration 0
[03:36:57.426] Saved model at iteration 0
[03:44:18.784] Saved model at iteration 0
[03:45:57.340] Saved model at iteration 0
[04:24:08.454] 1780,0.425411,-0.392774,0.040926,0.719267,0.579913
[04:24:09.585] 1781,0.431905,-0.392989,0.042310,0.725064,0.575198
[04:24:10.713] 1782,0.461589,-0.373492,0.048596,0.730077,0.564069
[04:24:11.840] 1783,0.461761,-0.375176,0.049314,0.731390,0.562331
[04:24:12.967] 1784,0.459012,-0.376622,0.048632,0.730479,0.565231
[04:24:14.092] 1785,0.418504,-0.392141,0.041766,0.711603,0.572762
[04:24:15.214] 1786,0.469203,-0.373654,0.052789,0.734778,0.552904
[04:24:16.340] 1787,0.467109,-0.370849,0.048062,0.733066,0.568302
[04:24:17.467] 1788,0.430685,-0.391542,0.043946,0.720925,0.573558
[04:24:18.593] 1789,0.444539,-0.391108,0.042885,0.734600,0.581621
[04:24:19.722] 1790,0.425274,-0.401736,0.041141,0.727592,0.582765
[04:24:20.852] 1791,0.433855,-0.389098,0.046124,0.721052,0.557774
[04:24:21.982] 1792,0.463901,-0.376287,0.049196,0.734211,0.567806
[04:24:23.110] 1793,0.447347,-0.383415,0.046269,0.727502,0.569911
[04:24:24.238] 1794,0.458356,-0.382881,0.050754,0.734793,0.556896
[04:24:25.365] 1795,0.457584,-0.376592,0.048893,0.729204,0.560783
[04:24:26.489] 1796,0.453907,-0.366805,0.049345,0.717219,0.541483
[04:24:27.616] 1797,0.425829,-0.392890,0.044436,0.717848,0.564349
[04:24:28.744] 1798,0.407360,-0.394323,0.043260,0.702356,0.560681
[04:24:29.869] 1799,0.422372,-0.390727,0.044253,0.712237,0.566093
[04:24:30.991] 1800,0.410968,-0.389393,0.043646,0.701378,0.553371
[04:24:32.120] 1801,0.415316,-0.397458,0.039857,0.715933,0.569836
[04:24:33.249] 1802,0.412712,-0.387952,0.042087,0.702851,0.557252
[04:24:34.377] 1803,0.423914,-0.396184,0.042597,0.720596,0.569050
[04:24:35.504] 1804,0.416880,-0.389499,0.040762,0.708625,0.569924
[04:24:36.632] 1805,0.418928,-0.392770,0.043767,0.712264,0.556675
[04:24:37.760] 1806,0.432402,-0.389308,0.043059,0.721393,0.572582
[04:24:38.888] 1807,0.417398,-0.392526,0.042707,0.710267,0.569502
[04:24:40.013] 1808,0.417354,-0.389827,0.041128,0.710007,0.560453
[04:24:41.142] 1809,0.400455,-0.390393,0.041947,0.694065,0.548353
[04:24:42.270] 1810,0.400663,-0.392057,0.041485,0.695350,0.558849
[04:24:43.399] 1811,0.416020,-0.393336,0.043758,0.710202,0.553964
[04:24:44.528] 1812,0.436917,-0.373525,0.045664,0.709804,0.549732
[04:24:45.655] 1813,0.470395,-0.357101,0.050887,0.723779,0.528300
[04:24:46.781] 1814,0.412871,-0.400608,0.041081,0.715417,0.569808
[04:24:47.906] 1815,0.417092,-0.395173,0.044965,0.711601,0.556990
[04:24:49.034] 1816,0.444457,-0.373445,0.049354,0.713589,0.549597
[04:24:50.161] 1817,0.399705,-0.396004,0.043801,0.696293,0.556148
[04:24:51.283] 1818,0.422001,-0.385574,0.045704,0.707159,0.547116
[04:24:52.408] 1819,0.408345,-0.390560,0.042443,0.700381,0.560812
[04:24:53.539] 1820,0.412823,-0.394565,0.042451,0.708110,0.568265
[04:24:54.664] 1821,0.416232,-0.391498,0.042258,0.708930,0.565422
[04:24:55.790] 1822,0.450142,-0.367746,0.045419,0.717162,0.553073
[04:24:56.915] 1823,0.407169,-0.392455,0.040710,0.702617,0.562972
[04:24:58.042] 1824,0.420956,-0.387136,0.041660,0.710291,0.561411
[04:24:59.167] 1825,0.425267,-0.377035,0.046023,0.703119,0.531600
[04:25:00.294] 1826,0.401813,-0.393580,0.042660,0.696620,0.561132
[04:25:01.422] 1827,0.440064,-0.376673,0.049170,0.712980,0.545883
[04:25:02.550] 1828,0.392706,-0.394503,0.041631,0.689758,0.558189
[04:25:03.678] 1829,0.428202,-0.375201,0.047309,0.702110,0.539847
[04:25:04.806] 1830,0.443747,-0.377745,0.048307,0.718689,0.544960
[04:25:05.936] 1831,0.408483,-0.384688,0.043872,0.695831,0.534685
[04:25:07.062] 1832,0.411082,-0.393680,0.041788,0.706565,0.564090
[04:25:08.187] 1833,0.423641,-0.393054,0.043592,0.716714,0.563884
[04:25:09.315] 1834,0.406730,-0.390706,0.042600,0.699435,0.554013
[04:25:10.441] 1835,0.394333,-0.400662,0.040806,0.697773,0.564164
[04:25:11.569] 1836,0.400014,-0.392966,0.040971,0.696625,0.553839
[04:25:12.694] 1837,0.398483,-0.388987,0.039889,0.692250,0.553306
[04:25:13.819] 1838,0.392313,-0.396593,0.040724,0.692238,0.559432
[04:25:14.949] 1839,0.397601,-0.394216,0.041341,0.694895,0.555811
[04:25:16.075] 1840,0.396065,-0.396090,0.038473,0.698466,0.552152
[04:25:17.202] 1841,0.436730,-0.370595,0.046487,0.706481,0.543574
[04:25:18.328] 1842,0.435222,-0.376450,0.048305,0.709141,0.542266
[04:25:19.453] 1843,0.436000,-0.372626,0.048520,0.706136,0.539702
[04:25:20.577] 1844,0.435413,-0.382577,0.050343,0.713054,0.545925
[04:25:21.704] 1845,0.407829,-0.383003,0.045666,0.691978,0.531878
[04:25:22.834] 1846,0.396166,-0.394371,0.043555,0.691946,0.550362
[04:25:23.961] 1847,0.388784,-0.389649,0.043156,0.681935,0.533430
[04:25:25.088] 1848,0.426001,-0.377670,0.046891,0.704611,0.521679
[04:25:26.216] 1849,0.437349,-0.373698,0.048135,0.708715,0.541979
[04:25:27.344] 1850,0.428575,-0.374059,0.046736,0.701710,0.541889
[04:25:28.470] 1851,0.429729,-0.379229,0.047208,0.707343,0.544076
[04:25:29.595] 1852,0.406132,-0.390600,0.042553,0.698567,0.556126
[04:25:30.722] 1853,0.390472,-0.399621,0.041061,0.693917,0.551157
[04:25:31.849] 1854,0.400584,-0.385559,0.044014,0.688869,0.532597
[04:25:32.975] 1855,0.394544,-0.392731,0.042293,0.689857,0.551251
[04:25:34.101] 1856,0.388598,-0.396680,0.039280,0.691021,0.549775
[04:25:35.229] 1857,0.394656,-0.392234,0.042026,0.689298,0.555654
[04:25:36.357] 1858,0.389596,-0.402147,0.040237,0.695935,0.555713
[04:25:37.484] 1859,0.431840,-0.374679,0.047028,0.705210,0.542810
[04:25:38.610] 1860,0.399381,-0.382460,0.043283,0.685756,0.528020
[04:25:39.737] 1861,0.384651,-0.394658,0.040726,0.683301,0.552816
[04:25:40.863] 1862,0.382245,-0.387686,0.041868,0.674768,0.532943
[04:25:41.987] 1863,0.445009,-0.362073,0.050955,0.704167,0.519589
[04:25:43.113] 1864,0.392292,-0.392878,0.042228,0.688021,0.549206
[04:25:44.241] 1865,0.401242,-0.388400,0.046080,0.690718,0.528440
[04:25:45.367] 1866,0.381698,-0.397677,0.041655,0.682384,0.553350
[04:25:46.493] 1867,0.414436,-0.376312,0.048078,0.689588,0.530826
[04:25:47.621] 1868,0.420514,-0.371812,0.048591,0.691262,0.524731
[04:25:48.748] 1869,0.390039,-0.395192,0.044333,0.687192,0.537052
[04:25:49.873] 1870,0.422499,-0.376233,0.048976,0.696556,0.531996
[04:25:51.004] 1871,0.383847,-0.393770,0.041734,0.681486,0.543967
[04:25:52.130] 1872,0.417712,-0.372327,0.046150,0.690541,0.533479
[04:25:53.256] 1873,0.390088,-0.393594,0.042953,0.686773,0.539559
[04:25:54.382] 1874,0.380265,-0.389409,0.041533,0.673984,0.541569
[04:25:55.511] 1875,0.381654,-0.393344,0.041855,0.678357,0.547864
[04:25:56.638] 1876,0.382081,-0.393635,0.041722,0.679541,0.544529
[04:25:57.763] 1877,0.419491,-0.381827,0.048374,0.699436,0.535078
[04:25:58.889] 1878,0.382025,-0.402317,0.040277,0.688748,0.553159
[04:26:00.020] 1879,0.374558,-0.398902,0.039710,0.678274,0.554758
[04:26:01.144] 1880,0.383093,-0.392410,0.040429,0.680046,0.550281
[04:26:02.269] 1881,0.402210,-0.378110,0.045434,0.683037,0.518486
[04:26:03.397] 1882,0.413066,-0.367988,0.048146,0.681306,0.516033
[04:26:04.523] 1883,0.370544,-0.394424,0.043451,0.668110,0.534073
[04:26:05.649] 1884,0.379900,-0.397017,0.044571,0.679006,0.533400
[04:26:06.780] 1885,0.379978,-0.395094,0.043286,0.677898,0.538871
[04:26:07.908] 1886,0.410844,-0.383811,0.049782,0.691933,0.529390
[04:26:09.037] 1887,0.429371,-0.363141,0.051159,0.690318,0.510350
[04:26:10.161] 1888,0.378654,-0.388827,0.042138,0.672850,0.524932
[04:26:11.291] 1889,0.384462,-0.394680,0.043823,0.681924,0.533942
[04:26:12.419] 1890,0.401695,-0.391800,0.042441,0.696354,0.547000
[04:26:13.547] 1891,0.404105,-0.383937,0.042663,0.691461,0.539179
[04:26:14.672] 1892,0.412221,-0.377935,0.047528,0.689756,0.528718
[04:26:15.798] 1893,0.377123,-0.394131,0.042217,0.675319,0.537168
[04:26:16.926] 1894,0.371565,-0.393591,0.043145,0.668799,0.532125
[04:26:18.054] 1895,0.407214,-0.373991,0.047951,0.680772,0.524822
[04:26:19.178] 1896,0.368558,-0.398798,0.043017,0.670540,0.537990
[04:26:20.305] 1897,0.425625,-0.363359,0.051425,0.686890,0.506684
[04:26:21.434] 1898,0.415386,-0.376815,0.052467,0.688134,0.515990
[04:26:22.558] 1899,0.372143,-0.400222,0.040102,0.678216,0.540470
[04:26:23.682] 1900,0.374801,-0.394095,0.043352,0.671692,0.538516
[04:26:24.810] 1901,0.411678,-0.373880,0.048671,0.684448,0.524390
[04:26:25.935] 1902,0.375952,-0.396533,0.039325,0.679647,0.535131
[04:26:27.063] 1903,0.412782,-0.377961,0.049356,0.688559,0.528283
[04:26:28.193] 1904,0.372552,-0.395625,0.042133,0.672093,0.539503
[04:26:29.320] 1905,0.398980,-0.384376,0.046295,0.683321,0.537404
[04:26:30.446] 1906,0.361772,-0.397761,0.041281,0.664295,0.539572
[04:26:31.571] 1907,0.367351,-0.391361,0.040861,0.664694,0.531568
[04:26:32.702] 1908,0.407304,-0.380287,0.049147,0.685737,0.527061
[04:26:33.830] 1909,0.428057,-0.353129,0.049977,0.679749,0.514595
[04:26:34.955] 1910,0.362591,-0.397962,0.039338,0.668296,0.529184
[04:26:36.081] 1911,0.372888,-0.394112,0.043080,0.670201,0.537185
[04:26:37.208] 1912,0.360045,-0.398909,0.041574,0.663767,0.536134
[04:26:38.330] 1913,0.372537,-0.395978,0.041631,0.674207,0.526774
[04:26:39.454] 1914,0.402636,-0.374663,0.048991,0.676489,0.518197
[04:26:40.582] 1915,0.379247,-0.393486,0.041659,0.677210,0.538648
[04:26:41.709] 1916,0.401586,-0.380664,0.048791,0.680867,0.525921
[04:26:42.838] 1917,0.358053,-0.395101,0.041308,0.658645,0.532016
[04:26:43.965] 1918,0.356490,-0.393650,0.041066,0.656268,0.528062
[04:26:45.090] 1919,0.357501,-0.394539,0.041337,0.658593,0.521105
[04:26:46.215] 1920,0.365834,-0.393553,0.041357,0.664994,0.530362
[04:26:47.341] 1921,0.378729,-0.392228,0.042552,0.674533,0.538710
[04:26:48.465] 1922,0.351715,-0.395998,0.041940,0.653700,0.520727
[04:26:49.592] 1923,0.357145,-0.401880,0.041105,0.664685,0.532351
[04:26:50.718] 1924,0.385744,-0.386832,0.043699,0.676145,0.527318
[04:26:51.846] 1925,0.364684,-0.394479,0.044717,0.662978,0.514682
[04:26:52.971] 1926,0.373236,-0.393078,0.042390,0.670596,0.533278
[04:26:54.099] 1927,0.358608,-0.396954,0.040650,0.661492,0.534192
[04:26:55.225] 1928,0.402753,-0.374448,0.050689,0.675990,0.505223
[04:26:56.354] 1929,0.397089,-0.370913,0.047623,0.669732,0.506464
[04:26:57.485] 1930,0.384312,-0.385255,0.045742,0.671078,0.527472
[04:26:58.611] 1931,0.365263,-0.395681,0.044413,0.664310,0.522198
[04:26:59.736] 1932,0.390591,-0.376853,0.048731,0.667567,0.511471
[04:27:00.862] 1933,0.388223,-0.382769,0.048286,0.671433,0.512733
[04:27:01.988] 1934,0.380079,-0.386388,0.044616,0.669605,0.522456
[04:27:03.115] 1935,0.358150,-0.394440,0.043919,0.657605,0.510646
[04:27:04.242] 1936,0.352003,-0.398043,0.039288,0.658272,0.524857
[04:27:05.367] 1937,0.348729,-0.397199,0.040067,0.652799,0.530618
[04:27:06.497] 1938,0.396727,-0.382039,0.048251,0.678528,0.519875
[04:27:07.621] 1939,0.352899,-0.389318,0.040639,0.650135,0.514424
[04:27:08.745] 1940,0.373435,-0.390221,0.042853,0.667798,0.530049
[04:27:09.873] 1941,0.384434,-0.377785,0.046946,0.665721,0.495530
[04:27:11.000] 1942,0.397437,-0.380523,0.049024,0.676749,0.521868
[04:27:12.127] 1943,0.410455,-0.357801,0.050277,0.667538,0.504410
[04:27:13.252] 1944,0.349907,-0.393680,0.042480,0.649071,0.520365
[04:27:14.382] 1945,0.386806,-0.383659,0.049230,0.670276,0.509596
[04:27:15.509] 1946,0.378994,-0.379930,0.046278,0.663116,0.495314
[04:27:16.637] 1947,0.364287,-0.392963,0.043216,0.661257,0.527776
[04:27:17.766] 1948,0.347305,-0.400638,0.040949,0.654591,0.524033
[04:27:18.896] 1949,0.348129,-0.397006,0.041374,0.651228,0.525334
[04:27:20.022] 1950,0.358804,-0.393907,0.043497,0.657931,0.512823
[04:27:21.146] 1951,0.386809,-0.372110,0.048171,0.661113,0.496350
[04:27:22.272] 1952,0.392209,-0.367401,0.049406,0.660133,0.500713
[04:27:23.399] 1953,0.345584,-0.399104,0.044177,0.648848,0.516635
[04:27:24.527] 1954,0.343220,-0.400205,0.041078,0.649563,0.527836
[04:27:25.653] 1955,0.347813,-0.397929,0.038878,0.654867,0.519967
[04:27:26.778] 1956,0.362696,-0.395247,0.044723,0.661576,0.516441
[04:27:27.907] 1957,0.388322,-0.379944,0.047846,0.668901,0.515194
[04:27:29.034] 1958,0.359473,-0.392644,0.044491,0.656784,0.508425
[04:27:30.156] 1959,0.341585,-0.400764,0.040413,0.648891,0.530457
[04:27:31.284] 1960,0.349244,-0.389005,0.042326,0.645772,0.501506
[04:27:32.410] 1961,0.358961,-0.386854,0.043811,0.651887,0.501173
[04:27:33.533] 1962,0.390801,-0.368529,0.047284,0.664176,0.478710
[04:27:34.658] 1963,0.343778,-0.396002,0.041201,0.646412,0.521655
[04:27:35.784] 1964,0.379982,-0.372510,0.048713,0.654274,0.495054
[04:27:36.912] 1965,0.339083,-0.394566,0.041177,0.640743,0.517286
[04:27:38.037] 1966,0.363153,-0.385176,0.045581,0.651338,0.514102
[04:27:39.166] 1967,0.369600,-0.374857,0.048635,0.646583,0.492387
[04:27:40.293] 1968,0.347745,-0.395559,0.041988,0.649815,0.515000
[04:27:41.422] 1969,0.336884,-0.393240,0.044855,0.635985,0.492847
[04:27:42.548] 1970,0.380643,-0.372475,0.047095,0.655287,0.507361
[04:27:43.674] 1971,0.376724,-0.381959,0.047906,0.660298,0.504789
[04:27:44.800] 1972,0.340642,-0.395535,0.041320,0.643295,0.515616
[04:27:45.926] 1973,0.378005,-0.384215,0.049556,0.662199,0.504653
[04:27:47.050] 1974,0.335387,-0.390915,0.042594,0.633856,0.498526
[04:27:48.180] 1975,0.373823,-0.384177,0.048345,0.659174,0.504813
[04:27:49.308] 1976,0.337676,-0.394060,0.041798,0.638715,0.512219
[04:27:50.432] 1977,0.346871,-0.386375,0.043523,0.640575,0.491479
[04:27:51.560] 1978,0.397786,-0.357717,0.049725,0.656006,0.497733
[04:27:52.695] 1979,0.371714,-0.376714,0.048418,0.649967,0.500428
[04:27:53.820] 1980,0.347682,-0.395237,0.044795,0.647462,0.506610
[04:27:54.944] 1981,0.335558,-0.400111,0.039924,0.644684,0.510601
[04:27:56.070] 1982,0.341201,-0.395796,0.043249,0.642018,0.517293
[04:27:57.196] 1983,0.343520,-0.387484,0.044390,0.637556,0.490578
[04:27:58.324] 1984,0.329695,-0.396709,0.041312,0.633640,0.514523
[04:27:59.449] 1985,0.389247,-0.361225,0.049319,0.651473,0.496799
[04:28:00.576] 1986,0.333585,-0.397594,0.038505,0.642081,0.505931
[04:28:01.705] 1987,0.376059,-0.376738,0.048077,0.654703,0.500175
[04:28:02.830] 1988,0.372052,-0.380020,0.049540,0.652944,0.495889
[04:28:03.959] 1989,0.337098,-0.390568,0.044593,0.633878,0.491954
[04:28:05.085] 1990,0.344071,-0.395307,0.041955,0.646141,0.512829
[04:28:06.213] 1991,0.366029,-0.383128,0.047522,0.651793,0.498418
[04:28:07.338] 1992,0.339244,-0.395518,0.040695,0.643110,0.509568
[04:28:08.464] 1993,0.332769,-0.394958,0.040959,0.635732,0.510362
[04:28:09.591] 1994,0.360524,-0.380848,0.045827,0.647397,0.481481
[04:28:10.719] 1995,0.326272,-0.391931,0.041464,0.626829,0.499101
[04:28:11.843] 1996,0.327588,-0.397827,0.040879,0.633426,0.511106
[04:28:12.967] 1997,0.321798,-0.396405,0.040633,0.626753,0.508163
[04:28:14.096] 1998,0.344510,-0.392716,0.042680,0.643512,0.510345
[04:28:15.221] 1999,0.328182,-0.398218,0.041393,0.634051,0.509559
[04:28:15.933] Saved model at iteration 2000
[04:28:16.363] 2000,0.322399,-0.402802,0.042132,0.631957,0.511123
[04:28:17.491] 2001,0.326880,-0.402040,0.039997,0.638261,0.506614
[04:28:18.619] 2002,0.335546,-0.391469,0.039392,0.637137,0.504870
[04:28:19.743] 2003,0.350901,-0.385451,0.044037,0.641812,0.505024
[04:28:20.870] 2004,0.366310,-0.374885,0.047829,0.644174,0.491915
[04:28:21.998] 2005,0.329410,-0.395213,0.041546,0.632303,0.507742
[04:28:23.123] 2006,0.332631,-0.395212,0.044466,0.634519,0.488577
[04:28:24.255] 2007,0.380830,-0.358991,0.049705,0.641878,0.482391
[04:28:25.382] 2008,0.326011,-0.393636,0.045336,0.625982,0.483287
[04:28:26.507] 2009,0.366185,-0.385182,0.051077,0.650430,0.498603
[04:28:27.632] 2010,0.364576,-0.370127,0.050785,0.635967,0.479504
[04:28:28.758] 2011,0.333679,-0.397767,0.044688,0.636797,0.499604
[04:28:29.884] 2012,0.335784,-0.391865,0.044032,0.633703,0.499134
[04:28:31.012] 2013,0.351636,-0.378007,0.048300,0.632498,0.488449
[04:28:32.137] 2014,0.315978,-0.393853,0.042210,0.618392,0.492295
[04:28:33.268] 2015,0.328523,-0.400322,0.041338,0.636228,0.512793
[04:28:34.397] 2016,0.330838,-0.393896,0.044495,0.630253,0.499860
[04:28:35.524] 2017,0.326772,-0.395808,0.040264,0.632603,0.497131
[04:28:36.652] 2018,0.326894,-0.395751,0.041358,0.631282,0.500047
[04:28:37.776] 2019,0.350883,-0.376613,0.048036,0.631159,0.483020
[04:28:38.905] 2020,0.346202,-0.378506,0.048243,0.628220,0.482450
[04:28:40.032] 2021,0.318147,-0.392171,0.043069,0.618748,0.485006
[04:28:41.158] 2022,0.324827,-0.395029,0.042287,0.627246,0.503222
[04:28:42.285] 2023,0.330367,-0.393116,0.042391,0.632204,0.488886
[04:28:43.411] 2024,0.356235,-0.373952,0.045389,0.636019,0.487788
[04:28:44.538] 2025,0.360251,-0.375528,0.046091,0.640446,0.492415
[04:28:45.666] 2026,0.333079,-0.383948,0.044285,0.624795,0.479457
[04:28:46.791] 2027,0.311813,-0.400870,0.041073,0.620912,0.506981
[04:28:47.915] 2028,0.331524,-0.392273,0.045073,0.630089,0.486344
[04:28:49.040] 2029,0.326482,-0.394919,0.040275,0.631031,0.500946
[04:28:50.167] 2030,0.314990,-0.398022,0.038592,0.624836,0.495833
[04:28:51.295] 2031,0.313467,-0.396453,0.040155,0.619507,0.502571
[04:28:52.422] 2032,0.357755,-0.368788,0.047771,0.631149,0.476230
[04:28:53.550] 2033,0.313547,-0.397998,0.040680,0.620686,0.501795
[04:28:54.678] 2034,0.313731,-0.392764,0.041284,0.616847,0.483631
[04:28:55.806] 2035,0.357812,-0.372903,0.046899,0.634784,0.490321
[04:28:56.928] 2036,0.312720,-0.396860,0.040774,0.618975,0.498310
[04:28:58.054] 2037,0.344816,-0.378186,0.045586,0.628683,0.487333
[04:28:59.181] 2038,0.336493,-0.379701,0.045393,0.622551,0.482499
[04:29:00.306] 2039,0.304249,-0.392642,0.042039,0.606652,0.482014
[04:29:01.433] 2040,0.308242,-0.402585,0.041793,0.618910,0.501239
[04:29:02.559] 2041,0.316098,-0.395275,0.042348,0.619246,0.497784
[04:29:03.686] 2042,0.317037,-0.393465,0.040376,0.621543,0.485836
[04:29:04.814] 2043,0.326079,-0.393043,0.043427,0.627085,0.486097
[04:29:05.941] 2044,0.309246,-0.393562,0.042220,0.612075,0.485135
[04:29:07.070] 2045,0.306342,-0.392904,0.041684,0.609836,0.477252
[04:29:08.198] 2046,0.306945,-0.391196,0.041128,0.608883,0.481313
[04:29:09.323] 2047,0.336630,-0.394137,0.043716,0.637051,0.500002
[04:29:10.449] 2048,0.328760,-0.392312,0.043015,0.628406,0.496505
[04:29:11.575] 2049,0.305926,-0.391307,0.040769,0.608697,0.477665
[04:29:12.702] 2050,0.325817,-0.387013,0.044356,0.620924,0.475505
[04:29:13.824] 2051,0.331425,-0.395376,0.043210,0.634052,0.495391
[04:29:14.953] 2052,0.364098,-0.358254,0.048714,0.626420,0.472179
[04:29:16.081] 2053,0.300006,-0.392359,0.040319,0.604902,0.471442
[04:29:17.206] 2054,0.314094,-0.392046,0.040368,0.617123,0.486490
[04:29:18.328] 2055,0.299280,-0.390796,0.041850,0.601064,0.471625
[04:29:19.458] 2056,0.367497,-0.361789,0.053350,0.629878,0.460571
[04:29:20.581] 2057,0.301426,-0.396835,0.042711,0.607352,0.481980
[04:29:21.704] 2058,0.314736,-0.393821,0.043477,0.615989,0.490905
[04:29:22.830] 2059,0.333945,-0.379413,0.047666,0.619503,0.461883
[04:29:23.958] 2060,0.306776,-0.395188,0.041941,0.611242,0.487799
[04:29:25.085] 2061,0.299062,-0.390613,0.041820,0.600529,0.473255
[04:29:26.209] 2062,0.308589,-0.400669,0.041850,0.618248,0.491601
[04:29:27.339] 2063,0.310794,-0.392309,0.044593,0.611589,0.469204
[04:29:28.464] 2064,0.308689,-0.396599,0.041417,0.615384,0.484862
[04:29:29.590] 2065,0.330009,-0.377490,0.046151,0.614508,0.468406
[04:29:30.716] 2066,0.294781,-0.393345,0.039999,0.600688,0.474392
[04:29:31.845] 2067,0.339327,-0.382233,0.048063,0.625946,0.475503
[04:29:32.973] 2068,0.321691,-0.387938,0.046246,0.614842,0.485406
[04:29:34.099] 2069,0.304534,-0.399749,0.042760,0.612465,0.490581
[04:29:35.226] 2070,0.300161,-0.390852,0.041955,0.602343,0.467142
[04:29:36.354] 2071,0.321050,-0.395778,0.043160,0.624734,0.489334
[04:29:37.479] 2072,0.352820,-0.359858,0.049244,0.616810,0.466235
[04:29:38.604] 2073,0.339106,-0.368575,0.048580,0.612561,0.465412
[04:29:39.733] 2074,0.295656,-0.396800,0.040476,0.603321,0.486592
[04:29:40.861] 2075,0.300200,-0.402439,0.040734,0.613239,0.486648
[04:29:41.988] 2076,0.299646,-0.397647,0.042044,0.606443,0.488062
[04:29:43.115] 2077,0.304232,-0.395847,0.042546,0.609238,0.482958
[04:29:44.240] 2078,0.305746,-0.394626,0.041132,0.611586,0.476533
[04:29:45.366] 2079,0.325585,-0.379603,0.046987,0.612718,0.454819
[04:29:46.492] 2080,0.305277,-0.393813,0.042601,0.608359,0.481301
[04:29:47.619] 2081,0.310995,-0.385022,0.044983,0.604791,0.462418
[04:29:48.745] 2082,0.293070,-0.402640,0.041411,0.605456,0.488425
[04:29:49.872] 2083,0.301095,-0.395108,0.039562,0.608922,0.477183
[04:29:50.996] 2084,0.292279,-0.394756,0.041642,0.598039,0.473542
[04:29:52.124] 2085,0.334981,-0.380448,0.049184,0.618657,0.475890
[04:29:53.253] 2086,0.286785,-0.397470,0.042105,0.594725,0.474249
[04:29:54.382] 2087,0.307206,-0.393419,0.046121,0.607633,0.468710
[04:29:55.508] 2088,0.292335,-0.400577,0.039245,0.605539,0.481291
[04:29:56.635] 2089,0.284865,-0.403354,0.040226,0.599442,0.485512
[04:29:57.761] 2090,0.340536,-0.367061,0.048603,0.612583,0.464108
[04:29:58.889] 2091,0.307268,-0.394917,0.043043,0.611425,0.477162
[04:30:00.016] 2092,0.305128,-0.391977,0.041840,0.607219,0.480453
[04:30:01.145] 2093,0.338904,-0.377682,0.048197,0.620734,0.476557
[04:30:02.269] 2094,0.298833,-0.395183,0.042107,0.604072,0.478366
[04:30:03.398] 2095,0.319215,-0.381295,0.047081,0.606634,0.467947
[04:30:04.526] 2096,0.315692,-0.396605,0.044589,0.619501,0.482071
[04:30:05.654] 2097,0.304446,-0.390752,0.044990,0.604044,0.461637
[04:30:06.780] 2098,0.311128,-0.389460,0.045119,0.607547,0.479210
[04:30:07.905] 2099,0.287285,-0.402487,0.040013,0.601739,0.480197
[04:30:09.029] 2100,0.302167,-0.385827,0.044840,0.597745,0.454092
[04:30:10.155] 2101,0.313216,-0.390718,0.044300,0.612005,0.476285
[04:30:11.283] 2102,0.284625,-0.401857,0.038588,0.600290,0.476052
[04:30:12.408] 2103,0.280022,-0.397141,0.042245,0.588173,0.467439
[04:30:13.536] 2104,0.286296,-0.403876,0.039823,0.602191,0.481574
[04:30:14.663] 2105,0.296347,-0.393777,0.040896,0.601431,0.477974
[04:30:15.787] 2106,0.295672,-0.391635,0.044526,0.597088,0.456925
[04:30:16.917] 2107,0.278730,-0.401992,0.041292,0.591460,0.479707
[04:30:18.046] 2108,0.300140,-0.393418,0.044289,0.603204,0.460647
[04:30:19.172] 2109,0.276038,-0.397968,0.040722,0.586687,0.465969
[04:30:20.298] 2110,0.315180,-0.380047,0.045509,0.604271,0.454474
[04:30:21.425] 2111,0.289860,-0.392146,0.043410,0.592573,0.460224
[04:30:22.552] 2112,0.284413,-0.402195,0.040799,0.598002,0.478070
[04:30:23.680] 2113,0.305603,-0.383105,0.046956,0.595381,0.463708
[04:30:24.801] 2114,0.284471,-0.395470,0.042366,0.590654,0.469220
[04:30:25.926] 2115,0.290502,-0.392753,0.046208,0.591971,0.450754
[04:30:27.054] 2116,0.316274,-0.378053,0.048424,0.600005,0.458974
[04:30:28.181] 2117,0.287510,-0.397537,0.043945,0.594866,0.462365
[04:30:29.304] 2118,0.291671,-0.386423,0.043610,0.589560,0.449245
[04:30:30.433] 2119,0.327273,-0.381430,0.048273,0.613100,0.473303
[04:30:31.559] 2120,0.281931,-0.392560,0.041461,0.585958,0.470716
[04:30:32.683] 2121,0.282307,-0.392738,0.041082,0.586751,0.472127
[04:30:33.809] 2122,0.277467,-0.396174,0.043406,0.583741,0.464946
[04:30:34.939] 2123,0.281029,-0.395945,0.041786,0.587944,0.472427
[04:30:36.067] 2124,0.301138,-0.382915,0.046742,0.591022,0.462895
[04:30:37.194] 2125,0.307452,-0.382145,0.047789,0.597057,0.447508
[04:30:38.320] 2126,0.270244,-0.398673,0.042202,0.580186,0.465287
[04:30:39.450] 2127,0.288427,-0.394039,0.044937,0.592012,0.455169
[04:30:40.575] 2128,0.336018,-0.360675,0.050804,0.600386,0.455028
[04:30:41.701] 2129,0.310851,-0.377149,0.047436,0.595038,0.455258
[04:30:42.829] 2130,0.270497,-0.390033,0.041597,0.574036,0.448971
[04:30:43.954] 2131,0.264701,-0.394807,0.041838,0.572158,0.455122
[04:30:45.079] 2132,0.286447,-0.396672,0.045215,0.591683,0.462217
[04:30:46.208] 2133,0.281150,-0.396281,0.042623,0.587548,0.472591
[04:30:47.334] 2134,0.275935,-0.398165,0.041873,0.585297,0.469301
